X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X170,X171,X172,X173,X174,X175,X176,X177,X178,X179,X180,X181,X182,X183,X184,X185,X186,X187,X188,X189,X190,X191,X192,X193,X194,X195,X196,X197,X198,X199,X200,X201,X202,X203,X204,X205,X206,X207,X208,X209,X210,X211,X212,X213,X214,X215,X216,X217,X218,X219,X220,X221,X222,X223,X224,X225,X226,X227,X228,X229,X230,X231,X232,X233,X234,X235,X236,X237,X238,X239,X240,X241,X242,X243,X244,X245,X246,X247,X248,X249,X250,X251,X252,X253,X254
1.0,0.9838558272712725,0.9809184151663262,0.9806893793793137,0.9622705423058653,0.8869833028523155,0.7861678188484569,0.6784763710298192,0.5781827066749803,0.6166577272855878,0.7156472774967417,0.8080580220422227,0.8626348674350215,0.874535924407664,0.8548800626059281,0.8054992011579434,0.8082274513706116,0.8489567120377175,0.869039793665412,0.8634115165277354,0.8627492048925656,0.8747700957473583,0.8751096591558714,0.8751096591558714,0.8751096591558714,0.8751096591558714,0.8751096591558714,0.8751096591558714,0.8749614316164056,0.865350620146736,0.8541888370028108,0.8539512004364722,0.8560685747920256,0.8722321838471547,0.8749135165521893,0.8643639841750832,0.854052122817655,0.8463672992029507,0.8255925192099833,0.7858292913350722,0.7560783498988215,0.7816732564428279,0.8257237218543731,0.8709897059605751,0.9140221276801603,0.9476069330172496,0.9595825189153318,0.958275469605391,0.9459563066596925,0.9581453279654082,0.9616066425921219,0.9769000721117926,0.9507425223527624,0.8653096451650995,0.7621393794242013,0.653810329288516,0.5375465256322984,0.48044723978219217,0.5723827686789202,0.6895231123679322,0.7976920064172544,0.8674831646112424,0.89397395479403,0.878007982308719,0.8360945166973313,0.817414359715257,0.8534800690867463,0.8886731122034592,0.8962225439287765,0.8962703680176087,0.8962703680176087,0.8962703680176087,0.8962703680176087,0.8962703680176087,0.8962703680176087,0.8962696608159839,0.894967568628672,0.8793854552005875,0.8751229176263835,0.8751096591558714,0.8751096591558714,0.8751096591558714,0.8751096591558714,0.8751079846435297,0.8733995023990149,0.8522590940429229,0.8216557251795686,0.7829216976270219,0.7974175032923854,0.8437384435398103,0.8830927005804847,0.923492012159091,0.9601801204713363,0.9792672048058919,0.9827454830459526,0.9987669585139409,0.9939695368702872,0.9812903659035919,0.9807263422279262,0.9633879586836187,0.8835566098637901,0.7790957581567945,0.6710192914839483,0.5801272107744988,0.6176752768014016,0.7235099350034511,0.8183919981313799,0.8762514755345299,0.8919318390910331,0.8701364841530999,0.8312785479352862,0.8217618679039167,0.8506743362974625,0.8533143408275929,0.8326294707288628,0.8049620461939488,0.7946048845647078,0.7528521161339095,0.7426091182892733,0.7729748796801101,0.8165733619182598,0.8100676806097944,0.7274974897870443,0.6289678097052902,0.5473644096664723,0.4520472553312298,0.3428709187446697,0.2353475662434743,0.12954532773464456,0.033449560132156275,0.03283833265333502,0.12507412777651306,0.24051229373552196,0.34589031344897725,0.4544381986214785,0.5685917365579609,0.6698004090015437,0.7819332715153626,0.8744847050080153,0.9175612791046572,0.9187745958347997,0.9278036008663366,0.9231138018138063,0.911475678187768,0.9227345432566008,0.9037057339083474,0.865303826047525,0.8228744423707459,0.7785649189854693,0.7354467023115578,0.705636079782872,0.7244425351924604,0.76659659689552,0.797530428322323,0.8169433980994323,0.8242659223666498,0.8243239578877026,0.8243239578877026,0.8243239578877026,0.8243239578877026,0.8243330442281516,0.8277469693198611,0.8434787753506656,0.8333644516815797,0.8257133872098597,0.8411358201711336,0.8454705492559382,0.8454846667494396,0.8454781111467531,0.8420489518409981,0.8259824333960046,0.8170848411847698,0.7778372281088277,0.7424926403559566,0.7482081562664464,0.7950621153815067,0.8210502888790931,0.7741800058940456,0.6767804749729431,0.576055708099656,0.4639918801333134,0.3626911666202841,0.24732010419882,0.14150539696879916,0.04091711740578985,0.026316067179309233,0.11502623384544819,0.21961159958865784,0.33523953003700724,0.43692494970118867,0.5500615240478153,0.6600899406577909,0.7638754719148935,0.865366543824444,0.8956400600821919,0.8879377872659968,0.8878270143740004,0.8929076631584518,0.9074282133021243,0.8925089478479271,0.8621433698361569,0.8189620190532683,0.773989289056062,0.7332328674922319,0.7003590709978935,0.7041757752347233,0.7418453400451961,0.7777316457516044,0.7971884347976643,0.8034385864964353,0.8153329475598201,0.8210304721911039,0.8050400175102488,0.8031652074229738,0.8031632490259653,0.8033010027309531,0.8126792038102013,0.8240649425936479,0.8243239578877026,0.8243239578877026,0.8243239578877026,0.8243239578877026,0.8243239578877026,0.8242081669657146,0.8149098590504602,0.8035943235483476,0.8079047532816883,0.7925837032795799,0.7434249285904708,0.7228228543321147,0.7265571076454158,0.7702834655118189,0.8159522124694414,0.7976871859563905,0.7194335827795393,0.6124419228723066,0.5111967737308216,0.39633037790187764,0.2934044203725006,0.18232888720465956,0.07730972867979347,0.0,0.03369682905678628,0.1302902003177251,0.2419338094311687,0.3586768274247891,0.4622967250110719,0.5728037068643692,0.6890249677382352,0.7908771624833455,0.883011352519377,0.9085376442865978,0.9116412839276089,0.9232496614921035,0.9252018308493657
